MACHINE EVOLVED - COMPLETE TEXT MOVEMENT DOSSIER
=================================================

PURPOSE
This is a machine-readable and human-readable account of one full movement
episode for the selected creature. It includes every recorded
20 Hz pose; no frames are omitted. It is intended to let an external model
inspect the gait numerically without watching the Three.js preview.

IDENTITY AND INTEGRITY
Replay file: robust-a.json
Replay SHA-256: f0bdfdb84453ea7da0d5dd71228cb28f1ea9119f2858869a5dd1eb97474650a6
Schema: machine-evolved-capsules-v1 v1
Profile: overnight-confirm2-R5-240907
Creature ID: machine-evolved-three-capsule-v1
Samples: 1201 at 20 Hz over 60 seconds
Configured fitness: 2940.100340 source simulation-units
Replayed fitness: 2940.100340 source simulation-units
Fitness parity verified: true

UNITS AND COORDINATES
Source: z up; horizontal x,y; units simulation-units.
Table: y up; horizontal x,z; replay displayScale=0.01.
The replay metadata labels scaled coordinates as metres. There is no separate
empirical calibration establishing SI metres, so this dossier calls them
display units (DU). Conversion: 1 source simulation-unit = 0.01 DU.

CREATURE
Three serially connected capsules. Table aliases c0, c1, c2 are in this order:
c0: id=m1-balanced-capsule-0; innerHeight=0.760000000 DU (76.000000000 source units); radius=0.140000000 DU (14.000000000 source units)
c1: id=m1-balanced-capsule-1; innerHeight=0.760000000 DU (76.000000000 source units); radius=0.140000000 DU (14.000000000 source units)
c2: id=m1-balanced-capsule-2; innerHeight=0.760000000 DU (76.000000000 source units); radius=0.140000000 DU (14.000000000 source units)
Connectivity: c1 is jointed to c0; c2 is jointed to c1.

PHYSICS AND OBJECTIVE
Objective: max-horizontal-distance-v1 (max-horizontal-distance).
Gravity source vector: (0, 0, -100).
Ground/capsule friction: 0.8 / 0.8.
Capsule rolling/spinning friction: 0.02 / 0.02.
Capsule linear/angular damping: 0 / 0.
Capsule mass scale: 0.0001; motor max force: 5000.

WHAT THE NUMBERS SAY
Final horizontal displacement: 2940.100340 source units = 29.401003 DU.
Horizontal path length: 4144.898300 source units = 41.426085 DU.
Path efficiency (displacement/path): 0.709722.
Average path speed: 0.690435 DU/s.
Final-to-maximum distance ratio: 1.000000.
Near-ground time fraction: 0.253333.
Unsupported path fraction: 0.778025999.
Longest unsupported interval: 4.033333 s.
Body height DU, median/p95/max: 0.809479 / 2.418213 / 3.094557.
Rolling-explained path fraction: 0.383092.
Root rolling coupling: 0.594206.
Root transverse-travel fraction: 0.209181.
Root axis stability: 0.403225.
Root spin: 8.304200 rad/s = 1.321654 revolutions/s.
c0 mean rotation rate: 8.078852 rad/s.
c1 mean rotation rate: 4.920573 rad/s.
c2 mean rotation rate: 5.498083 rad/s.

INTERPRETATION FOR REVIEW
This dossier deliberately reports measurements and the complete pose trace without
classifying the gait as desirable locomotion or a reward exploit. Pair it with the
candidate's separately versioned motion-analysis JSON for thresholded credibility,
rolling-signature, and final-progress decisions. This keeps a dossier reusable for
any selected controller instead of inheriting conclusions from an earlier champion.

TEN-SECOND MOVEMENT PHASES
start_s,end_s,end_distance_DU,window_displacement_DU,average_radial_speed_DU_per_s,min_body_y,mean_body_y,max_body_y
0,30,1.273589,1.273589,0.042453,0.139077,0.794215,1.852248
30,60,5.332589,6.033270,0.201109,0.340280,1.292263,2.026842
60,90,17.873061,12.548952,0.418298,0.502720,1.326747,2.474529
90,120,23.555645,5.752851,0.191762,0.203848,0.749536,1.289897
120,150,26.472255,3.509502,0.116983,0.327421,1.317372,3.094557
150,180,29.401003,3.749985,0.124999,0.156466,0.570059,1.081742

COMPLETE 20 HZ POSE TRACE
Each following CSV row is one replay frame. Position fields are DU. Quaternion
fields use (qx,qy,qz,qw). Four decimal places bound position rounding to 0.00005
DU and quaternion-component rounding to 0.00005. Capsule definitions above plus
these poses are sufficient to reconstruct the complete recorded movement.
The replay's body quaternion is identity throughout and is therefore omitted;
body_x/y/z is the reference trajectory, while c0/c1/c2 contain actual orientation.
tick,time_s,body_x,body_y,body_z,distance_DU,step_speed_DU_per_s,c0_x,c0_y,c0_z,c0_qx,c0_qy,c0_qz,c0_qw,c1_x,c1_y,c1_z,c1_qx,c1_qy,c1_qz,c1_qw,c2_x,c2_y,c2_z,c2_qx,c2_qy,c2_qz,c2_qw
813,40.6500,-1.6630,1.3071,0.2379,1.8463,0.8886,-1.6318,0.9398,-0.1981,0.0059,-0.3909,-0.6053,0.6934,-1.4873,1.2422,0.4514,-0.2872,0.8047,0.5107,0.0956,-1.8700,1.7392,0.4605,0.0715,0.8339,-0.4179,-0.3533
816,40.8000,-1.6865,1.3658,0.2756,1.8516,0.8886,-1.6799,1.0159,-0.1601,-0.1084,-0.4038,-0.6415,0.6432,-1.4908,1.2549,0.4406,-0.1737,0.7667,0.5637,0.2537,-1.8889,1.8266,0.5463,0.0519,0.8231,-0.3174,-0.4680
819,40.9500,-1.7100,1.4221,0.3133,1.8580,0.8886,-1.7324,1.1012,-0.1191,-0.2007,-0.3823,-0.6667,0.6076,-1.5065,1.2737,0.4315,-0.1714,0.7704,0.5667,0.2367,-1.8912,1.8912,0.6276,-0.0042,0.8750,-0.2391,-0.4210
822,41.1000,-1.7335,1.4758,0.3510,1.8654,0.8886,-1.8004,1.1957,-0.1002,-0.2067,-0.3678,-0.6556,0.6263,-1.5463,1.3275,0.4595,-0.1923,0.7573,0.6032,0.1599,-1.8538,1.9041,0.6939,-0.0633,-0.8287,0.2032,0.5177
825,41.2500,-1.7570,1.5270,0.3888,1.8738,0.8886,-1.8824,1.2824,-0.1035,-0.1175,-0.3170,-0.6584,0.6724,-1.5845,1.3891,0.5085,-0.2055,0.7389,0.6385,0.0641,-1.8039,1.9096,0.7613,-0.1052,-0.8200,0.1968,0.5271
828,41.4000,-1.7805,1.5758,0.4265,1.8832,0.8886,-1.9636,1.3562,-0.1050,-0.0061,-0.2383,-0.6454,0.7257,-1.6203,1.4471,0.5500,-0.0432,0.6914,0.7039,0.1569,-1.7574,1.9240,0.8344,-0.1174,-0.8349,0.1772,0.5076
831,41.5500,-1.8040,1.6220,0.4642,1.8936,0.8886,-2.0319,1.4286,-0.0763,0.1821,0.0216,-0.6462,0.7408,-1.6493,1.4732,0.5572,-0.1098,0.7011,0.7025,0.0539,-1.7307,1.9641,0.9117,0.1021,0.8681,-0.1123,-0.4726
834,41.7000,-1.8274,1.6658,0.5019,1.9050,0.8886,-2.0886,1.4859,-0.0354,0.3541,0.2845,-0.6029,0.6559,-1.6747,1.4969,0.5395,0.0799,0.6735,0.7022,0.2166,-1.7190,2.0145,1.0015,-0.0725,-0.8251,0.0071,0.5602
837,41.8500,-1.8509,1.7070,0.5396,1.9174,0.8886,-2.1578,1.5470,-0.0180,0.4925,0.4070,-0.5541,0.5337,-1.6960,1.5171,0.5397,0.0669,0.7076,0.6883,0.1452,-1.6990,2.0569,1.0970,-0.0167,-0.7917,-0.0607,0.6077
840,42.0000,-1.8744,1.7457,0.5773,1.9307,0.8886,-2.2429,1.6143,-0.0150,0.5747,0.4408,-0.4849,0.4902,-1.7124,1.5514,0.5766,0.1678,0.6957,0.6836,0.1434,-1.6680,2.0715,1.1703,0.0162,-0.8472,-0.0722,0.5261
843,42.1500,-1.8979,1.7820,0.6150,1.9449,0.8886,-2.2944,1.6900,0.0305,0.6259,0.5275,-0.3796,0.4312,-1.7468,1.5984,0.6191,0.1459,0.6634,0.7284,0.0897,-1.6526,2.0576,1.1954,-0.0042,-0.7302,-0.0812,0.6784
846,42.3000,-1.9214,1.8157,0.6527,1.9600,0.8886,-2.3556,1.7606,0.0676,0.6463,0.5515,-0.3406,0.4027,-1.7779,1.6349,0.6512,0.0862,0.6430,0.7610,-0.0084,-1.6307,2.0516,1.2395,-0.0002,-0.6882,-0.1111,0.7169
849,42.4500,-1.9449,1.8470,0.6904,1.9761,0.8886,-2.4277,1.8247,0.0900,0.6700,0.5554,-0.2995,0.3912,-1.8063,1.6675,0.6841,0.1064,0.6215,0.7743,-0.0538,-1.6008,2.0487,1.2972,0.0301,-0.6328,-0.1427,0.7605
852,42.6000,-1.9684,1.8757,0.7281,1.9929,0.8886,-2.5016,1.8825,0.1064,0.7108,0.5586,-0.2350,0.3572,-1.8365,1.6952,0.7120,0.1558,0.6119,0.7712,-0.0812,-1.5670,2.0494,1.3660,0.0987,-0.4802,-0.1750,0.8538
855,42.7500,-1.9919,1.9019,0.7659,2.0107,0.8886,-2.5828,1.9295,0.1194,0.7864,0.5637,-0.0904,0.2360,-1.8715,1.7159,0.7217,0.1411,0.6252,0.7475,-0.1745,-1.5213,2.0604,1.4565,0.1613,-0.5191,-0.2533,0.8003
858,42.9000,-2.0154,1.9257,0.8036,2.0292,0.8886,-2.6386,1.9693,0.1625,0.8264,0.5457,-0.0199,0.1374,-1.9091,1.7448,0.7216,0.0561,0.6191,0.7270,-0.2918,-1.4984,2.0630,1.5266,0.1797,-0.5922,-0.3611,0.6976
861,43.0500,-2.0389,1.9469,0.8413,2.0485,0.8886,-2.6644,2.0141,0.2369,0.8604,0.5080,-0.0007,0.0413,-1.9445,1.7655,0.7222,-0.0217,0.5991,0.7050,-0.3788,-1.5076,2.0611,1.5647,0.2329,-0.5264,-0.4051,0.7103
864,43.2000,-2.0623,1.9657,0.8790,2.0686,0.8886,-2.6681,2.0650,0.3450,0.8983,0.4348,-0.0487,-0.0410,-1.9710,1.7716,0.7149,-0.0434,0.5753,0.6852,-0.4446,-1.5479,2.0604,1.5771,0.3155,-0.4839,-0.3895,0.7173
867,43.3500,-2.0858,1.9819,0.9167,2.0895,0.8886,-2.6434,2.1015,0.4773,0.9240,0.3184,-0.1917,-0.0897,-2.0055,1.7893,0.7024,-0.0004,-0.5664,-0.6389,0.5205,-1.6087,2.0548,1.5704,0.4405,-0.4654,-0.3789,0.6677
870,43.5000,-2.1093,1.9956,0.9544,2.1111,0.8886,-2.6121,2.1201,0.5826,0.9060,0.2230,-0.3449,-0.1026,-2.0622,1.8352,0.7209,-0.0155,-0.5446,-0.5770,0.6084,-1.6537,2.0316,1.5598,0.5446,-0.4078,-0.4267,0.5959
873,43.6500,-2.1328,2.0069,0.9921,2.1334,0.8886,-2.5946,2.1382,0.6565,0.8606,0.1530,-0.4794,-0.0777,-2.1215,1.8914,0.7764,-0.0095,-0.5114,-0.5158,0.6873,-1.6823,1.9910,1.5434,0.6063,-0.3304,-0.5201,0.5027
876,43.8000,-2.1563,2.0156,1.0298,2.1563,0.8886,-2.6026,2.1657,0.7089,0.8165,0.1048,-0.5668,-0.0322,-2.1678,1.9411,0.8576,0.0024,-0.4776,-0.4768,0.7380,-1.6985,1.9401,1.5229,-0.5999,0.2626,0.6428,-0.3975
879,43.9500,-2.1798,2.0219,1.0675,2.1800,0.8886,-2.6200,2.1966,0.7592,0.7734,0.0683,-0.6303,-0.0027,-2.2070,1.9775,0.9418,0.0220,-0.4409,-0.4631,0.7685,-1.7124,1.8915,1.5017,-0.5312,0.2004,0.7647,-0.3049
882,44.1000,-2.2033,2.0256,1.1053,2.2042,0.8886,-2.6464,2.2323,0.8092,0.7336,0.0443,-0.6781,0.0043,-2.2443,1.9988,1.0175,0.0475,-0.4016,-0.4734,0.7825,-1.7191,1.8458,1.4891,-0.4241,0.1406,0.8604,-0.2453
885,44.2500,-2.2268,2.0268,1.1430,2.2292,0.8886,-2.6797,2.2731,0.8602,-0.6989,-0.0294,0.7146,0.0076,-2.2845,2.0073,1.0822,0.0740,-0.3632,-0.5010,0.7821,-1.7161,1.8002,1.4865,-0.3186,0.0831,0.9170,-0.2251
888,44.4000,-2.2503,2.0256,1.1807,2.2547,0.8886,-2.7141,2.3146,0.9155,-0.6675,-0.0148,0.7439,0.0290,-2.3269,2.0076,1.1412,0.0912,-0.3298,-0.5366,0.7714,-1.7098,1.7545,1.4853,-0.3219,0.0095,0.9181,-0.2311
891,44.5500,-2.2738,2.0218,1.2184,2.2807,0.8886,-2.7379,2.3438,0.9757,-0.6463,-0.0050,0.7619,0.0422,-2.3580,2.0061,1.2076,0.1049,-0.3103,-0.5617,0.7598,-1.7253,1.7156,1.4719,-0.2787,-0.0627,0.9351,-0.2095
894,44.7000,-2.2972,2.0156,1.2561,2.3074,0.8886,-2.7554,2.3652,1.0415,-0.6280,0.0053,0.7760,0.0582,-2.3850,1.9992,1.2737,0.1109,-0.2952,-0.5857,0.7467,-1.7514,1.6822,1.4531,-0.2716,-0.1406,0.9354,-0.1773
897,44.8500,-2.3207,2.0068,1.2938,2.3346,0.8886,-2.7766,2.3938,1.1111,-0.6026,0.0276,0.7915,0.0982,-2.4323,1.9846,1.3270,0.1002,-0.2751,-0.6275,0.7215,-1.7532,1.6421,1.4433,-0.3722,-0.2192,0.8866,-0.1653
900,45.0000,-2.3442,1.9955,1.3315,2.3623,0.8886,-2.7800,2.3994,1.1820,-0.5947,0.0300,0.7936,0.1252,-2.4561,1.9683,1.3874,0.1064,-0.2671,-0.6478,0.7055,-1.7966,1.6189,1.4252,-0.3506,-0.2868,0.8836,-0.1188
903,45.1500,-2.3677,1.9818,1.3692,2.3905,0.8886,-2.7800,2.3963,1.2593,-0.5832,0.0284,0.7965,0.1568,-2.4754,1.9494,1.4413,0.1077,-0.2541,-0.6659,0.6932,-1.8477,1.5996,1.4070,-0.3748,-0.3426,0.8601,-0.0478
906,45.3000,-2.3912,1.9655,1.4069,2.4192,0.8886,-2.7807,2.3852,1.3446,-0.5672,0.0119,0.8005,0.1934,-2.4896,1.9317,1.4832,0.1125,-0.2299,-0.6788,0.6883,-1.9033,1.5797,1.3931,-0.4467,-0.3657,0.8150,0.0498
909,45.4500,-2.4147,1.9468,1.4446,2.4484,0.8886,-2.7703,2.3522,1.4304,-0.5601,-0.0227,0.7964,0.2270,-2.4850,1.9106,1.5202,0.1299,-0.2090,-0.6778,0.6928,-1.9888,1.5775,1.3834,-0.5288,-0.3458,0.7497,0.1969
912,45.6000,-2.4382,1.9255,1.4824,2.4780,0.8886,-2.7410,2.2953,1.5072,-0.5655,-0.0366,0.7795,0.2670,-2.4762,1.8744,1.5620,0.1292,-0.2105,-0.6785,0.6918,-2.0974,1.6068,1.3778,-0.5961,-0.2837,0.6493,0.3776
915,45.7500,-2.4617,1.9017,1.5201,2.5080,0.8886,-2.7034,2.2283,1.5766,-0.5712,0.0115,0.7534,0.3255,-2.4948,1.8238,1.6133,0.0706,-0.2362,-0.6997,0.6705,-2.1868,1.6532,1.3702,-0.6448,-0.1868,0.5009,0.5462
918,45.9000,-2.4852,1.8755,1.5578,2.5385,0.8886,-2.6762,2.1594,1.6529,-0.5739,0.1059,0.7116,0.3913,-2.5385,1.7757,1.6669,-0.0465,-0.2636,-0.7283,0.6308,-2.2408,1.6914,1.3535,-0.6668,-0.0499,0.3210,0.6707
921,46.0500,-2.5087,1.8467,1.5955,2.5694,0.8886,-2.6679,2.0971,1.7451,-0.5779,0.2301,0.6517,0.4339,-2.5953,1.7329,1.7231,-0.2193,-0.2794,-0.7369,0.5752,-2.2628,1.7102,1.3183,-0.6437,0.0983,0.1336,0.7471
924,46.2000,-2.5321,1.8155,1.6332,2.6007,0.8886,-2.6744,2.0568,1.8608,-0.5781,0.3483,0.6005,0.4288,-2.6597,1.6847,1.7792,-0.4264,-0.2620,-0.6940,0.5175,-2.2623,1.7050,1.2596,-0.5653,0.2024,-0.0324,0.7990
927,46.3500,-2.5556,1.7817,1.6709,2.6324,0.8886,-2.6696,2.0447,1.9886,-0.5763,0.3985,0.5902,0.4010,-2.7235,1.6196,1.8156,0.6081,0.2044,0.5995,-0.4786,-2.2738,1.6807,1.2085,-0.4387,0.2528,-0.1541,0.8485
930,46.5000,-2.5791,1.7454,1.7086,2.6644,0.8886,-2.6374,2.0619,2.1151,-0.5647,0.3413,0.6426,0.3895,-2.7793,1.5339,1.8146,0.7458,0.1191,0.4688,-0.4580,-2.3207,1.6405,1.1962,-0.2767,0.2397,-0.2216,0.9038
933,46.6500,-2.6026,1.7067,1.7463,2.6968,0.8886,-2.6057,2.0827,2.2460,-0.4600,0.1602,0.7815,0.3900,-2.8227,1.4578,1.7922,0.8461,0.0600,0.2489,-0.4676,-2.3795,1.5796,1.2008,-0.0228,0.4947,-0.3355,0.8014
936,46.8000,-2.6261,1.6654,1.7840,2.7295,0.8886,-2.5900,2.0523,2.3542,-0.1073,-0.0571,0.9310,0.3442,-2.8638,1.4246,1.7988,-0.8441,-0.1253,0.1158,0.5084,-2.4245,1.5194,1.1991,0.1487,0.5728,-0.4101,0.6940
939,46.9500,-2.6496,1.6217,1.8218,2.7625,0.8886,-2.6021,1.9654,2.4331,0.3912,-0.1731,0.8752,0.2259,-2.9007,1.4284,1.8585,-0.6627,-0.2985,0.4000,0.5584,-2.4460,1.4712,1.1737,0.1318,0.4238,-0.5893,0.6751
942,47.1000,-2.6731,1.5754,1.8595,2.7959,0.8886,-2.6275,1.8549,2.4655,0.7096,-0.1759,0.6701,0.1289,-2.9052,1.4391,1.9239,-0.5161,-0.4044,0.4264,0.6231,-2.4866,1.4323,1.1890,-0.2788,-0.4848,0.6940,-0.4535
945,47.2500,-2.6966,1.5266,1.8972,2.8295,0.8886,-2.6167,1.7506,2.4823,0.9107,-0.1857,0.3688,-0.0108,-2.9045,1.4344,1.9233,-0.3573,-0.5007,0.4596,0.6407,-2.5685,1.3949,1.2859,-0.5035,-0.4556,0.6698,-0.3005
948,47.4000,-2.7201,1.4754,1.9349,2.8635,0.8886,-2.6171,1.6487,2.5078,0.9780,-0.1455,0.0783,-0.1276,-2.8964,1.4191,1.9346,-0.3408,-0.4236,0.3754,0.7506,-2.6466,1.3583,1.3622,-0.5357,-0.3703,0.7175,-0.2470
951,47.5500,-2.7435,1.4216,1.9726,2.8977,0.8886,-2.6154,1.5540,2.5471,0.9573,-0.0969,-0.1727,-0.2106,-2.8947,1.3938,1.9594,-0.3195,-0.3789,0.3236,0.8060,-2.7205,1.3171,1.4113,0.6822,0.3497,-0.6330,0.1083
954,47.7000,-2.7670,1.3654,2.0103,2.9322,0.8886,-2.6177,1.4610,2.6001,0.8798,-0.0485,-0.3885,-0.2695,-2.8934,1.3599,2.0000,-0.2833,-0.4337,0.3021,0.8003,-2.7901,1.2752,1.4308,0.6880,0.3025,-0.6595,0.0146
957,47.8500,-2.7905,1.3066,2.0480,2.9670,0.8886,-2.6095,1.3720,2.6892,0.7572,-0.0052,-0.5552,-0.3440,-2.9036,1.3196,2.0414,-0.2738,-0.5142,0.3048,0.7535,-2.8585,1.2282,1.4135,-0.6227,-0.2792,0.7287,0.0576
960,48.0000,-2.8140,1.2454,2.0857,3.0020,0.8886,-2.6071,1.2803,2.7727,-0.6439,-0.0641,0.6500,0.3984,-2.9068,1.2723,2.0775,-0.3474,-0.3361,0.2224,0.8467,-2.9282,1.1835,1.4070,-0.5815,-0.2595,0.7596,0.1320
963,48.1500,-2.8375,1.1816,2.1234,3.0373,0.8886,-2.6230,1.1827,2.7809,-0.3671,-0.1659,0.8327,0.3799,-2.9073,1.2112,2.1237,-0.3131,-0.4866,0.2169,0.7862,-2.9822,1.1509,1.4657,-0.6112,-0.1884,0.7329,0.2317
966,48.3000,-2.8610,1.1153,2.1611,3.0728,0.8886,-2.6618,1.0820,2.7372,0.0132,-0.2730,0.9156,0.2950,-2.9030,1.1404,2.1605,-0.3150,-0.3891,0.0920,0.8608,-3.0182,1.1236,1.5857,-0.5666,-0.1105,0.7662,0.2822
969,48.4500,-2.8845,1.0466,2.1989,3.1086,0.8886,-2.6935,0.9696,2.6908,0.3064,-0.3672,0.8464,0.2343,-2.9171,1.0843,2.1747,-0.2851,-0.2845,-0.0175,0.9151,-3.0429,1.0858,1.7311,-0.4523,-0.0499,0.8446,0.2820
972,48.6000,-2.9080,0.9753,2.2366,3.1445,0.8886,-2.7076,0.8389,2.6483,0.2894,-0.4091,0.8068,0.3129,-2.9599,1.0470,2.1808,-0.2401,-0.1952,-0.0882,0.9468,-3.0565,1.0400,1.8806,-0.3281,0.0006,0.9134,0.2411
975,48.7500,-2.9315,0.9016,2.2743,3.1807,0.8886,-2.7193,0.6799,2.5923,0.1638,-0.3599,0.7511,0.5287,-3.0439,1.0364,2.2026,-0.2302,-0.2317,-0.1011,0.9397,-3.0313,0.9884,2.0279,-0.2610,0.0596,0.9555,0.1242
978,48.9000,-2.9550,0.8253,2.3120,3.2171,0.8886,-2.7524,0.4844,2.5550,-0.0624,-0.0692,0.6376,0.7647,-3.1409,1.0229,2.2372,-0.2398,-0.1072,-0.0953,0.9602,-2.9715,0.9686,2.1437,-0.0604,0.1245,0.9888,-0.0561
981,49.0500,-2.9784,0.7465,2.3497,3.2537,0.8886,-2.8288,0.2942,2.5263,-0.1871,0.3981,0.4797,0.7592,-3.2211,0.9643,2.3072,-0.2839,-0.0573,-0.0573,0.9554,-2.8855,0.9811,2.2156,0.0610,0.2030,0.9440,-0.2528
984,49.2000,-2.9895,0.7071,2.3911,3.2806,0.8567,-2.8735,0.2549,2.5223,-0.3381,0.6683,0.4624,0.4746,-3.2860,0.8551,2.3918,-0.2807,0.0791,-0.0799,0.9532,-2.8090,1.0112,2.2591,0.1533,0.2419,0.8589,-0.4246
987,49.3500,-3.0025,0.6849,2.4336,3.3102,0.8888,-2.8921,0.2156,2.5453,-0.3844,0.6952,0.4910,0.3577,-3.3245,0.7623,2.4767,-0.2808,0.0100,-0.0332,0.9591,-2.7910,1.0769,2.2787,-0.1354,-0.2041,-0.7726,0.5858
990,49.5000,-3.0179,0.6740,2.4797,3.3437,0.9725,-2.8910,0.1848,2.5895,-0.3440,0.6234,0.5740,0.4044,-3.3474,0.6863,2.5563,-0.2565,-0.2014,0.0464,0.9442,-2.8153,1.1508,2.2932,-0.1459,-0.1484,-0.6807,0.7024
993,49.6500,-3.0335,0.6601,2.5262,3.3780,0.9818,-2.8934,0.1820,2.6259,-0.3176,0.5789,0.6475,0.3804,-3.3510,0.6111,2.6314,-0.2249,-0.4480,0.1286,0.8557,-2.8562,1.1873,2.3214,-0.0765,-0.0220,-0.6105,0.7880
996,49.8000,-3.0524,0.6510,2.5696,3.4141,0.9446,-2.8942,0.2035,2.6447,-0.3328,0.5781,0.6862,0.2901,-3.3505,0.5635,2.6931,-0.1581,-0.6664,0.2179,0.6953,-2.9124,1.1861,2.3709,-0.0864,-0.0266,-0.5679,0.8181
999,49.9500,-3.0759,0.6496,2.6082,3.4526,0.9042,-2.8759,0.2276,2.6459,-0.3754,0.6082,0.6738,0.1873,-3.3634,0.5624,2.7378,-0.0408,-0.8094,0.2868,0.5109,-2.9884,1.1587,2.4408,-0.1757,-0.1873,-0.5595,0.7880
1002,50.1000,-3.0995,0.6457,2.6467,3.4912,0.9042,-2.8357,0.2153,2.6540,-0.4506,0.6599,0.5956,0.0823,-3.3845,0.5730,2.7788,-0.0776,0.8729,-0.3055,-0.3725,-3.0782,1.1487,2.5074,-0.1178,-0.1208,-0.5785,0.7980
1005,50.2500,-3.1230,0.6393,2.6853,3.5299,0.9042,-2.7786,0.1704,2.6677,-0.5120,0.7049,0.4903,0.0240,-3.4149,0.5811,2.8184,-0.1550,0.8725,-0.2824,-0.3675,-3.1756,1.1663,2.5698,-0.1320,-0.1016,-0.5636,0.8091
1008,50.4000,-3.1466,0.6304,2.7239,3.5688,0.9042,-2.7601,0.1504,2.6959,-0.5122,0.6995,0.4964,0.0441,-3.4305,0.5468,2.8583,0.0942,-0.7119,0.3184,0.6189,-3.2491,1.1940,2.6175,-0.0462,0.0412,-0.5153,0.8548
1011,50.5500,-3.1701,0.6190,2.7625,3.6079,0.9042,-2.7699,0.1581,2.7168,-0.2796,0.6537,0.6641,0.2310,-3.4273,0.5126,2.9075,-0.1865,0.8182,-0.3282,-0.4336,-3.3133,1.1862,2.6631,-0.1050,-0.1002,-0.4467,0.8828
1014,50.7000,-3.1861,0.6146,2.7996,3.6397,0.8079,-2.7916,0.2016,2.7436,-0.0318,0.5760,0.7485,0.3270,-3.3974,0.4691,2.9531,-0.2064,0.8075,-0.3770,-0.4041,-3.3692,1.1730,2.7021,-0.1013,-0.1971,-0.3590,0.9067
1017,50.8500,-3.1999,0.6096,2.8355,3.6692,0.7682,-2.7899,0.2511,2.7633,0.1761,0.5161,0.7332,0.4062,-3.3788,0.4500,2.9880,-0.2061,0.7377,-0.4472,-0.4618,-3.4309,1.1277,2.7551,-0.0486,-0.1747,-0.3229,0.9289
1020,51.0000,-3.2137,0.6021,2.8713,3.6988,0.7682,-2.7653,0.2716,2.7768,0.2375,0.4906,0.7257,0.4197,-3.3670,0.4240,3.0289,0.1977,-0.6638,0.4814,0.5372,-3.5087,1.1107,2.8081,-0.0707,-0.2630,-0.2535,0.9282
1023,51.1500,-3.2274,0.5921,2.9071,3.7286,0.7682,-2.7178,0.2855,2.7774,0.1048,0.5704,0.7293,0.3632,-3.3821,0.4256,3.0667,-0.3109,0.6766,-0.4758,-0.4681,-3.5824,1.0652,2.8774,-0.0652,-0.2354,-0.2413,0.9392
1026,51.3000,-3.2412,0.5796,2.9430,3.7586,0.7682,-2.6778,0.3149,2.7782,-0.0528,0.6559,0.6974,0.2841,-3.4083,0.4334,3.0949,0.2800,-0.5258,0.5645,0.5714,-3.6377,0.9905,2.9559,-0.0282,-0.1252,-0.2576,0.9577
1029,51.4500,-3.2550,0.5646,2.9788,3.7887,0.7682,-2.6967,0.3442,2.7960,-0.1142,0.7264,0.6595,0.1559,-3.3868,0.4232,3.1236,0.3037,-0.4957,0.6191,0.5279,-3.6816,0.9264,3.0170,0.0211,-0.1253,-0.2041,0.9707
1032,51.6000,-3.2688,0.5471,3.0147,3.8190,0.7682,-2.7318,0.3602,2.8220,-0.1741,0.7597,0.6256,-0.0344,-3.3361,0.4053,3.1491,0.3146,-0.4845,0.6591,0.4816,-3.7386,0.8758,3.0729,0.0861,-0.1131,-0.0945,0.9853
1035,51.7500,-3.2826,0.5271,3.0505,3.8494,0.7682,-2.7357,0.3633,2.8374,-0.2348,0.7395,0.6043,-0.1814,-3.2914,0.3860,3.1790,0.2276,-0.3986,0.7107,0.5331,-3.8207,0.8320,3.1352,0.1247,-0.1405,0.0217,0.9819
1038,51.9000,-3.2964,0.5046,3.0864,3.8799,0.7682,-2.7201,0.3582,2.8467,-0.3054,0.7085,0.5606,-0.3009,-3.2637,0.3757,3.2125,0.3242,-0.4315,0.6857,0.4885,-3.9053,0.7800,3.2000,0.1367,-0.0565,0.1363,0.9796
1041,52.0500,-3.3102,0.4796,3.1222,3.9106,0.7682,-2.6959,0.3709,2.8487,-0.4696,0.6284,0.3821,-0.4885,-3.2980,0.3659,3.2424,0.4658,-0.4357,0.6510,0.4117,-3.9367,0.7020,3.2756,0.1348,-0.0636,0.1364,0.9794
1044,52.2000,-3.3240,0.4521,3.1581,3.9415,0.7682,-2.7019,0.3789,2.8652,0.5568,-0.4313,-0.1795,0.6868,-3.3004,0.3536,3.2676,0.4180,-0.3585,0.7127,0.4345,-3.9697,0.6238,3.3414,0.1552,-0.0348,0.1836,0.9701
1047,52.3500,-3.3378,0.4221,3.1939,3.9724,0.7682,-2.7293,0.3817,2.8931,0.5526,-0.1850,0.0020,0.8126,-3.2940,0.3477,3.2886,0.3747,-0.2990,0.7660,0.4283,-3.9900,0.5369,3.4000,0.1906,-0.0231,0.2350,0.9528
1050,52.5000,-3.3516,0.3896,3.2298,4.0035,0.7682,-2.7662,0.3758,2.9272,0.4862,0.1147,0.1539,0.8525,-3.2787,0.3492,3.3075,0.3979,-0.2867,0.7787,0.3913,-4.0098,0.4439,3.4546,0.2396,-0.0411,0.2957,0.9238
1053,52.6500,-3.3659,0.3585,3.2658,4.0353,0.7750,-2.7869,0.3669,2.9471,0.4322,0.2714,0.1949,0.8376,-3.2593,0.3572,3.3329,0.3924,-0.2501,0.7937,0.3917,-4.0515,0.3515,3.5173,0.3047,-0.1285,0.3586,0.8730
